opportunity_id,deal_stage,pipeline_status,engage_date,close_date,close_value,sales_agent,manager,regional_office,product,series,sales_price,account,sector,account_revenue,employees,office_location,won_flag,lost_flag,open_flag,sales_cycle_days,engage_year,engage_quarter,close_year,close_quarter
KE9ZEDS8,Won,Won,2016-11-29,2017-03-07,57.0,Gladys Colclough,Melvin Marxen,Central,MG Special,MG,55,Scottech,marketing,45.39,100.0,United States,1,0,0,98.0,2016.0,2016Q4,2017.0,2017Q1
7KK0HQ4C,Lost,Lost,2016-11-29,2017-03-28,0.0,Lajuana Vencill,Dustin Brinkmann,Central,MG Special,MG,55,Ron-tech,medical,3922.42,6837.0,United States,0,1,0,119.0,2016.0,2016Q4,2017.0,2017Q1
FP7014Z0,Won,Won,2016-11-29,2017-03-12,948.0,Lajuana Vencill,Dustin Brinkmann,Central,GTX Plus Basic,GTX,1096,Funholding,finance,2819.5,7227.0,United States,1,0,0,103.0,2016.0,2016Q4,2017.0,2017Q1
N4HFHDMW,Won,Won,2016-11-29,2017-03-10,3012.0,Wilburn Farren,Cara Losch,East,MG Advanced,MG,3393,Plussunin,retail,1419.98,4018.0,United States,1,0,0,101.0,2016.0,2016Q4,2017.0,2017Q1
2HFLKREC,Won,Won,2016-11-30,2017-03-15,3665.0,Cassey Cress,Rocco Neubert,East,MG Advanced,MG,3393,Zotware,software,4478.47,13809.0,United States,1,0,0,105.0,2016.0,2016Q4,2017.0,2017Q1
7JVTTVCO,Won,Won,2016-11-30,2017-03-24,564.0,Violet Mclelland,Cara Losch,East,GTX Basic,GTX,550,Gekko & Co,retail,2520.83,3502.0,United States,1,0,0,114.0,2016.0,2016Q4,2017.0,2017Q1
3X13866U,Lost,Lost,2016-12-01,2017-03-06,0.0,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Basic,GTX,1096,dambase,marketing,2173.98,2928.0,United States,0,1,0,95.0,2016.0,2016Q4,2017.0,2017Q1
7LE19SYE,Won,Won,2016-12-01,2017-03-22,3463.0,Cassey Cress,Rocco Neubert,East,MG Advanced,MG,3393,Initech,telecommunications,6395.05,20275.0,United States,1,0,0,111.0,2016.0,2016Q4,2017.0,2017Q1
J5V2M7Y1,Won,Won,2016-12-01,2017-03-26,513.0,Corliss Cosme,Cara Losch,East,GTX Basic,GTX,550,Gekko & Co,retail,2520.83,3502.0,United States,1,0,0,115.0,2016.0,2016Q4,2017.0,2017Q1
41MURAI5,Won,Won,2016-12-01,2017-03-28,590.0,Corliss Cosme,Cara Losch,East,GTX Basic,GTX,550,Konex,technology,7708.38,13756.0,United States,1,0,0,117.0,2016.0,2016Q4,2017.0,2017Q1
QHI8WRIA,Won,Won,2016-12-01,2017-03-30,4511.0,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,GTX,4821,Dontechi,software,4618.0,10083.0,United States,1,0,0,119.0,2016.0,2016Q4,2017.0,2017Q1
AJXAXV4W,Lost,Lost,2016-12-01,2017-03-02,0.0,Lajuana Vencill,Dustin Brinkmann,Central,MG Advanced,MG,3393,Finhigh,finance,1102.43,1759.0,United States,0,1,0,91.0,2016.0,2016Q4,2017.0,2017Q1
VPDXX5PJ,Won,Won,2016-12-01,2017-03-26,546.0,Niesha Huffines,Melvin Marxen,Central,GTX Basic,GTX,550,Cancity,retail,718.62,2448.0,United States,1,0,0,115.0,2016.0,2016Q4,2017.0,2017Q1
PZB9NUK8,Won,Won,2016-12-01,2017-03-05,46.0,Vicki Laflamme,Celia Rouche,West,MG Special,MG,55,Y-corporation,employment,2871.35,9561.0,United States,1,0,0,94.0,2016.0,2016Q4,2017.0,2017Q1
A0ANOYPF,Won,Won,2016-12-02,2017-03-09,4891.0,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,GTX,4821,Ron-tech,medical,3922.42,6837.0,United States,1,0,0,97.0,2016.0,2016Q4,2017.0,2017Q1
0P4AAPYX,Won,Won,2016-12-02,2017-03-03,1040.0,Hayden Neloms,Celia Rouche,West,GTX Plus Basic,GTX,1096,Golddex,finance,52.5,165.0,United States,1,0,0,91.0,2016.0,2016Q4,2017.0,2017Q1
O6T5WC3W,Won,Won,2016-12-02,2017-03-04,1108.0,Hayden Neloms,Celia Rouche,West,GTX Plus Basic,GTX,1096,Sonron,telecommunications,1699.85,5108.0,United States,1,0,0,92.0,2016.0,2016Q4,2017.0,2017Q1
0NO04P6C,Won,Won,2016-12-02,2017-03-04,59.0,Hayden Neloms,Celia Rouche,West,MG Special,MG,55,Nam-zim,services,405.59,1179.0,Brazil,1,0,0,92.0,2016.0,2016Q4,2017.0,2017Q1
22OFSXBT,Won,Won,2016-12-02,2017-03-30,5406.0,Jonathan Berthelot,Melvin Marxen,Central,GTX Pro,GTX,4821,Statholdings,employment,291.27,586.0,United States,1,0,0,118.0,2016.0,2016Q4,2017.0,2017Q1
MRXZTMM6,Won,Won,2016-12-02,2017-03-20,515.0,Kary Hendrixson,Summer Sewald,West,GTX Basic,GTX,550,Cheers,entertainment,4269.9,6472.0,United States,1,0,0,108.0,2016.0,2016Q4,2017.0,2017Q1
LGI8QEC2,Won,Won,2016-12-02,2017-03-06,583.0,Moses Frase,Dustin Brinkmann,Central,GTX Basic,GTX,550,Treequote,telecommunications,5266.09,8595.0,United States,1,0,0,94.0,2016.0,2016Q4,2017.0,2017Q1
6KZ0NCFX,Won,Won,2016-12-02,2017-03-14,54.0,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,MG,55,Funholding,finance,2819.5,7227.0,United States,1,0,0,102.0,2016.0,2016Q4,2017.0,2017Q1
3SF8O9S6,Won,Won,2016-12-02,2017-03-27,60.0,Vicki Laflamme,Celia Rouche,West,MG Special,MG,55,Plusstrip,entertainment,349.81,315.0,United States,1,0,0,115.0,2016.0,2016Q4,2017.0,2017Q1
CNM0H9FR,Engaging,Open,2016-12-02,,,Zane Levy,Summer Sewald,West,GTX Basic,GTX,550,,,,,,0,0,1,,2016.0,2016Q4,,
XK668R7C,Lost,Lost,2016-12-03,2017-03-12,0.0,Darcel Schlecht,Melvin Marxen,Central,GTX Basic,GTX,550,Dontechi,software,4618.0,10083.0,United States,0,1,0,99.0,2016.0,2016Q4,2017.0,2017Q1
TZCAQWL3,Lost,Lost,2016-12-03,2017-03-19,0.0,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,GTX,4821,Funholding,finance,2819.5,7227.0,United States,0,1,0,106.0,2016.0,2016Q4,2017.0,2017Q1
BADC6A9H,Won,Won,2016-12-03,2017-03-23,516.0,Darcel Schlecht,Melvin Marxen,Central,GTX Basic,GTX,550,Globex Corporation,technology,1223.72,2497.0,Norway,1,0,0,110.0,2016.0,2016Q4,2017.0,2017Q1
B8E0UUZR,Won,Won,2016-12-03,2017-03-22,4829.0,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,GTX,4821,Rangreen,technology,2938.67,8775.0,Panama,1,0,0,109.0,2016.0,2016Q4,2017.0,2017Q1
I043RXJV,Lost,Lost,2016-12-03,2017-03-17,0.0,Moses Frase,Dustin Brinkmann,Central,GTX Plus Basic,GTX,1096,Dontechi,software,4618.0,10083.0,United States,0,1,0,104.0,2016.0,2016Q4,2017.0,2017Q1
MWWB44CC,Won,Won,2016-12-03,2017-03-02,950.0,Reed Clapper,Rocco Neubert,East,GTX Plus Basic,GTX,1096,Donquadtech,technology,1712.68,3194.0,United States,1,0,0,89.0,2016.0,2016Q4,2017.0,2017Q1
HBTINPDG,Lost,Lost,2016-12-03,2017-03-09,0.0,Vicki Laflamme,Celia Rouche,West,GTX Plus Basic,GTX,1096,Xx-holding,finance,7537.24,20293.0,United States,0,1,0,96.0,2016.0,2016Q4,2017.0,2017Q1
DZ3KHZSX,Won,Won,2016-12-04,2017-03-20,513.0,Corliss Cosme,Cara Losch,East,GTX Basic,GTX,550,Initech,telecommunications,6395.05,20275.0,United States,1,0,0,106.0,2016.0,2016Q4,2017.0,2017Q1
3W1K7X5F,Lost,Lost,2016-12-04,2017-03-09,0.0,Darcel Schlecht,Melvin Marxen,Central,GTX Pro,GTX,4821,Condax,medical,4.54,9.0,United States,0,1,0,95.0,2016.0,2016Q4,2017.0,2017Q1
45A57X68,Won,Won,2016-12-04,2017-03-12,5522.0,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Pro,GTX,5482,Ron-tech,medical,3922.42,6837.0,United States,1,0,0,98.0,2016.0,2016Q4,2017.0,2017Q1
9SLYC4TR,Won,Won,2016-12-04,2017-03-09,56.0,Gladys Colclough,Melvin Marxen,Central,MG Special,MG,55,Cancity,retail,718.62,2448.0,United States,1,0,0,95.0,2016.0,2016Q4,2017.0,2017Q1
JLWKWQYC,Won,Won,2016-12-04,2017-03-08,5673.0,James Ascencio,Summer Sewald,West,GTX Pro,GTX,4821,Doncon,technology,587.72,1501.0,United States,1,0,0,94.0,2016.0,2016Q4,2017.0,2017Q1
7QC6FOKW,Won,Won,2016-12-04,2017-03-10,598.0,Kami Bicknell,Summer Sewald,West,GTX Basic,GTX,550,Xx-holding,finance,7537.24,20293.0,United States,1,0,0,96.0,2016.0,2016Q4,2017.0,2017Q1
XA184CMW,Won,Won,2016-12-04,2017-03-16,5787.0,Marty Freudenburg,Melvin Marxen,Central,GTX Plus Pro,GTX,5482,Rangreen,technology,2938.67,8775.0,Panama,1,0,0,102.0,2016.0,2016Q4,2017.0,2017Q1
S0N7BYU3,Won,Won,2016-12-04,2017-03-08,1070.0,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,GTX,1096,Singletechno,retail,2214.94,5374.0,United States,1,0,0,94.0,2016.0,2016Q4,2017.0,2017Q1
6WOMHAJM,Won,Won,2016-12-05,2017-03-14,3677.0,Boris Faz,Rocco Neubert,East,MG Advanced,MG,3393,Donquadtech,technology,1712.68,3194.0,United States,1,0,0,99.0,2016.0,2016Q4,2017.0,2017Q1
G1QGATKV,Won,Won,2016-12-05,2017-03-30,5425.0,Cassey Cress,Rocco Neubert,East,GTX Plus Pro,GTX,5482,Ontomedia,employment,882.12,2769.0,United States,1,0,0,115.0,2016.0,2016Q4,2017.0,2017Q1
UAE5ZC7O,Engaging,Open,2016-12-05,,,Daniell Hammack,Rocco Neubert,East,GTX Plus Pro,GTX,5482,,,,,,0,0,1,,2016.0,2016Q4,,
6XFVQI32,Won,Won,2016-12-05,2017-03-23,3415.0,Donn Cantrell,Rocco Neubert,East,MG Advanced,MG,3393,Yearin,retail,2261.05,3851.0,United States,1,0,0,108.0,2016.0,2016Q4,2017.0,2017Q1
JUCNIG4H,Engaging,Open,2016-12-05,,,James Ascencio,Summer Sewald,West,GTX Basic,GTX,550,,,,,,0,0,1,,2016.0,2016Q4,,
OGD4MDJ9,Won,Won,2016-12-05,2017-03-21,891.0,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,GTX,1096,Lexiqvolax,medical,1618.89,3889.0,United States,1,0,0,106.0,2016.0,2016Q4,2017.0,2017Q1
4NGBUZWJ,Won,Won,2016-12-06,2017-03-12,609.0,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,GTX,550,Codehow,software,2714.9,2641.0,United States,1,0,0,96.0,2016.0,2016Q4,2017.0,2017Q1
EFG5DGV5,Won,Won,2016-12-06,2017-03-16,54.0,Markita Hansen,Celia Rouche,West,MG Special,MG,55,Plusstrip,entertainment,349.81,315.0,United States,1,0,0,100.0,2016.0,2016Q4,2017.0,2017Q1
82MM4H33,Won,Won,2016-12-06,2017-03-09,1049.0,Zane Levy,Summer Sewald,West,GTX Plus Basic,GTX,1096,Labdrill,medical,2741.37,9226.0,United States,1,0,0,93.0,2016.0,2016Q4,2017.0,2017Q1
14PM641K,Won,Won,2016-12-07,2017-03-07,1152.0,Cassey Cress,Rocco Neubert,East,GTX Plus Basic,GTX,1096,Gekko & Co,retail,2520.83,3502.0,United States,1,0,0,90.0,2016.0,2016Q4,2017.0,2017Q1
DSBGHOPN,Lost,Lost,2016-12-07,2017-03-20,0.0,Daniell Hammack,Rocco Neubert,East,MG Special,MG,55,Plussunin,retail,1419.98,4018.0,United States,0,1,0,103.0,2016.0,2016Q4,2017.0,2017Q1
1YSOZLHF,Won,Won,2016-12-07,2017-03-28,4799.0,Daniell Hammack,Rocco Neubert,East,GTX Pro,GTX,4821,Umbrella Corporation,finance,2022.14,5113.0,United States,1,0,0,111.0,2016.0,2016Q4,2017.0,2017Q1
E8RP9FRW,Won,Won,2016-12-07,2017-03-12,51.0,Gladys Colclough,Melvin Marxen,Central,MG Special,MG,55,dambase,marketing,2173.98,2928.0,United States,1,0,0,95.0,2016.0,2016Q4,2017.0,2017Q1
787IRG9Q,Won,Won,2016-12-07,2017-03-03,3426.0,Hayden Neloms,Celia Rouche,West,MG Advanced,MG,3393,J-Texon,retail,1388.67,3583.0,United States,1,0,0,86.0,2016.0,2016Q4,2017.0,2017Q1
0TUS4NAC,Won,Won,2016-12-07,2017-03-11,51.0,Jonathan Berthelot,Melvin Marxen,Central,MG Special,MG,55,Rangreen,technology,2938.67,8775.0,Panama,1,0,0,94.0,2016.0,2016Q4,2017.0,2017Q1
FAJTQMUM,Won,Won,2016-12-07,2017-03-20,564.0,Kami Bicknell,Summer Sewald,West,GTX Basic,GTX,550,Finjob,employment,2059.9,3644.0,United States,1,0,0,103.0,2016.0,2016Q4,2017.0,2017Q1
TWF0J0DF,Won,Won,2016-12-08,2017-03-01,5882.0,Cecily Lampkin,Dustin Brinkmann,Central,GTX Plus Pro,GTX,5482,Isdom,medical,3178.24,4540.0,United States,1,0,0,83.0,2016.0,2016Q4,2017.0,2017Q1
ICMXZOVL,Engaging,Open,2016-12-08,,,Daniell Hammack,Rocco Neubert,East,GTX Pro,GTX,4821,Stanredtax,finance,1698.2,3798.0,United States,0,0,1,,2016.0,2016Q4,,
UQ14O415,Won,Won,2016-12-08,2017-03-20,5059.0,Donn Cantrell,Rocco Neubert,East,GTX Pro,GTX,4821,Plussunin,retail,1419.98,4018.0,United States,1,0,0,102.0,2016.0,2016Q4,2017.0,2017Q1
IBEUTCSW,Engaging,Open,2016-12-08,,,James Ascencio,Summer Sewald,West,MG Advanced,MG,3393,,,,,,0,0,1,,2016.0,2016Q4,,
O3KC8QI8,Engaging,Open,2016-12-08,,,Kami Bicknell,Summer Sewald,West,GTX Plus Basic,GTX,1096,,,,,,0,0,1,,2016.0,2016Q4,,
BOJSLNDG,Won,Won,2016-12-08,2017-03-11,3388.0,Kami Bicknell,Summer Sewald,West,MG Advanced,MG,3393,Singletechno,retail,2214.94,5374.0,United States,1,0,0,93.0,2016.0,2016Q4,2017.0,2017Q1
WALNFJ70,Engaging,Open,2016-12-08,,,Kary Hendrixson,Summer Sewald,West,GTX Plus Pro,GTX,5482,,,,,,0,0,1,,2016.0,2016Q4,,
DASMR0EK,Won,Won,2016-12-08,2017-03-10,5410.0,Markita Hansen,Celia Rouche,West,GTX Plus Pro,GTX,5482,Zoomit,entertainment,324.19,978.0,United States,1,0,0,92.0,2016.0,2016Q4,2017.0,2017Q1
A76M0OOH,Won,Won,2016-12-08,2017-03-28,978.0,Reed Clapper,Rocco Neubert,East,GTX Plus Basic,GTX,1096,Zathunicon,retail,71.12,144.0,United States,1,0,0,110.0,2016.0,2016Q4,2017.0,2017Q1
E1VKE2PH,Won,Won,2016-12-08,2017-03-26,54.0,Vicki Laflamme,Celia Rouche,West,MG Special,MG,55,Scotfind,software,6354.87,16780.0,United States,1,0,0,108.0,2016.0,2016Q4,2017.0,2017Q1
SKY95DVG,Lost,Lost,2016-12-09,2017-03-22,0.0,Anna Snelling,Dustin Brinkmann,Central,MG Special,MG,55,Betatech,medical,647.18,1185.0,Kenya,0,1,0,103.0,2016.0,2016Q4,2017.0,2017Q1
V5OK4V5I,Won,Won,2016-12-09,2017-03-14,549.0,Cassey Cress,Rocco Neubert,East,GTX Basic,GTX,550,Bubba Gump,software,987.39,2253.0,United States,1,0,0,95.0,2016.0,2016Q4,2017.0,2017Q1
GJ4L5HHN,Won,Won,2016-12-09,2017-03-14,1034.0,Corliss Cosme,Cara Losch,East,GTX Plus Basic,GTX,1096,Mathtouch,marketing,3027.46,9516.0,Jordan,1,0,0,95.0,2016.0,2016Q4,2017.0,2017Q1
9R8JWY3J,Won,Won,2016-12-09,2017-03-03,4998.0,Donn Cantrell,Rocco Neubert,East,GTX Pro,GTX,4821,Vehement Capital Partners,finance,646.1,883.0,United States,1,0,0,84.0,2016.0,2016Q4,2017.0,2017Q1
0EOFVU05,Won,Won,2016-12-09,2017-03-28,3421.0,Donn Cantrell,Rocco Neubert,East,MG Advanced,MG,3393,Ontomedia,employment,882.12,2769.0,United States,1,0,0,109.0,2016.0,2016Q4,2017.0,2017Q1
HNHOPL7M,Won,Won,2016-12-09,2017-03-04,5425.0,Kary Hendrixson,Summer Sewald,West,GTX Plus Pro,GTX,5482,Doncon,technology,587.72,1501.0,United States,1,0,0,85.0,2016.0,2016Q4,2017.0,2017Q1
Y0NYI17R,Won,Won,2016-12-09,2017-03-15,55.0,Vicki Laflamme,Celia Rouche,West,MG Special,MG,55,Dalttechnology,software,98.79,96.0,United States,1,0,0,96.0,2016.0,2016Q4,2017.0,2017Q1
R4F4RGAL,Won,Won,2016-12-09,2017-03-14,3558.0,Violet Mclelland,Cara Losch,East,MG Advanced,MG,3393,Silis,medical,2818.38,6290.0,United States,1,0,0,95.0,2016.0,2016Q4,2017.0,2017Q1
MNVMY83P,Engaging,Open,2016-12-10,,,Cassey Cress,Rocco Neubert,East,GTX Pro,GTX,4821,Plussunin,retail,1419.98,4018.0,United States,0,0,1,,2016.0,2016Q4,,
0ZHLQFGU,Won,Won,2016-12-10,2017-03-22,4839.0,Kami Bicknell,Summer Sewald,West,GTX Pro,GTX,4821,Blackzim,retail,497.11,1588.0,United States,1,0,0,102.0,2016.0,2016Q4,2017.0,2017Q1
40DPY158,Won,Won,2016-12-10,2017-03-25,47.0,Markita Hansen,Celia Rouche,West,MG Special,MG,55,Hottechi,technology,8170.38,16499.0,Korea,1,0,0,105.0,2016.0,2016Q4,2017.0,2017Q1
DP9E525R,Won,Won,2016-12-10,2017-03-24,1007.0,Maureen Marcano,Summer Sewald,West,GTX Plus Basic,GTX,1096,Fasehatice,retail,4968.91,7523.0,United States,1,0,0,104.0,2016.0,2016Q4,2017.0,2017Q1
DBDUMQQK,Won,Won,2016-12-10,2017-03-24,48.0,Niesha Huffines,Melvin Marxen,Central,MG Special,MG,55,Inity,marketing,2403.58,8801.0,United States,1,0,0,104.0,2016.0,2016Q4,2017.0,2017Q1
CNBN12RL,Won,Won,2016-12-10,2017-03-07,49.0,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,MG,55,Treequote,telecommunications,5266.09,8595.0,United States,1,0,0,87.0,2016.0,2016Q4,2017.0,2017Q1
OXL0YWEE,Won,Won,2016-12-10,2017-03-18,504.0,Violet Mclelland,Cara Losch,East,GTX Basic,GTX,550,Mathtouch,marketing,3027.46,9516.0,Jordan,1,0,0,98.0,2016.0,2016Q4,2017.0,2017Q1
ZOBJHMAF,Engaging,Open,2016-12-11,,,Cassey Cress,Rocco Neubert,East,MG Advanced,MG,3393,,,,,,0,0,1,,2016.0,2016Q4,,
KD6MB4AP,Engaging,Open,2016-12-11,,,Elease Gluck,Celia Rouche,West,MG Special,MG,55,,,,,,0,0,1,,2016.0,2016Q4,,
5CSSZJF4,Won,Won,2016-12-11,2017-03-21,543.0,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,GTX,550,Finhigh,finance,1102.43,1759.0,United States,1,0,0,100.0,2016.0,2016Q4,2017.0,2017Q1
0XG8TOJF,Lost,Lost,2016-12-11,2017-03-18,0.0,Kary Hendrixson,Summer Sewald,West,GTX Plus Pro,GTX,5482,Fasehatice,retail,4968.91,7523.0,United States,0,1,0,97.0,2016.0,2016Q4,2017.0,2017Q1
IIS0O91J,Won,Won,2016-12-11,2017-03-28,5149.0,Kary Hendrixson,Summer Sewald,West,GTX Pro,GTX,4821,Fasehatice,retail,4968.91,7523.0,United States,1,0,0,107.0,2016.0,2016Q4,2017.0,2017Q1
2LP5SUR5,Lost,Lost,2016-12-11,2017-03-09,0.0,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,GTX,550,Treequote,telecommunications,5266.09,8595.0,United States,0,1,0,88.0,2016.0,2016Q4,2017.0,2017Q1
PYZZ3IS6,Won,Won,2016-12-11,2017-03-11,1043.0,Markita Hansen,Celia Rouche,West,GTX Plus Basic,GTX,1096,Blackzim,retail,497.11,1588.0,United States,1,0,0,90.0,2016.0,2016Q4,2017.0,2017Q1
5I4K5TQE,Lost,Lost,2016-12-12,2017-03-09,0.0,Cassey Cress,Rocco Neubert,East,GTX Plus Pro,GTX,5482,Sumace,retail,167.89,493.0,Romania,0,1,0,87.0,2016.0,2016Q4,2017.0,2017Q1
RV3LPOYP,Won,Won,2016-12-12,2017-03-29,437.0,James Ascencio,Summer Sewald,West,GTX Basic,GTX,550,Condax,medical,4.54,9.0,United States,1,0,0,107.0,2016.0,2016Q4,2017.0,2017Q1
A194RP0I,Engaging,Open,2016-12-12,,,Rosalina Dieter,Celia Rouche,West,MG Advanced,MG,3393,,,,,,0,0,1,,2016.0,2016Q4,,
1HVNTEPV,Won,Won,2016-12-12,2017-03-11,4465.0,Rosie Papadopoulos,Cara Losch,East,GTX Pro,GTX,4821,Kinnamplus,retail,702.72,1831.0,United States,1,0,0,89.0,2016.0,2016Q4,2017.0,2017Q1
LC85AQ1I,Won,Won,2016-12-12,2017-03-18,443.0,Vicki Laflamme,Celia Rouche,West,GTX Basic,GTX,550,Konex,technology,7708.38,13756.0,United States,1,0,0,96.0,2016.0,2016Q4,2017.0,2017Q1
TBV972NP,Lost,Lost,2016-12-12,2017-03-23,0.0,Violet Mclelland,Cara Losch,East,MG Special,MG,55,Sumace,retail,167.89,493.0,Romania,0,1,0,101.0,2016.0,2016Q4,2017.0,2017Q1
EJMX0EIJ,Won,Won,2016-12-13,2017-03-20,4278.0,Darcel Schlecht,Melvin Marxen,Central,GTX Plus Pro,GTX,5482,Betatech,medical,647.18,1185.0,Kenya,1,0,0,97.0,2016.0,2016Q4,2017.0,2017Q1
VR9NYBOV,Won,Won,2016-12-13,2017-03-06,41.0,Garret Kinder,Cara Losch,East,MG Special,MG,55,Kinnamplus,retail,702.72,1831.0,United States,1,0,0,83.0,2016.0,2016Q4,2017.0,2017Q1
3U25FK08,Won,Won,2016-12-13,2017-03-28,519.0,Jonathan Berthelot,Melvin Marxen,Central,GTX Basic,GTX,550,Isdom,medical,3178.24,4540.0,United States,1,0,0,105.0,2016.0,2016Q4,2017.0,2017Q1
KV2OFRJT,Engaging,Open,2016-12-13,,,Kami Bicknell,Summer Sewald,West,GTX Pro,GTX,4821,,,,,,0,0,1,,2016.0,2016Q4,,
CRLK4Z1P,Won,Won,2016-12-13,2017-03-04,524.0,Maureen Marcano,Summer Sewald,West,GTX Basic,GTX,550,Kan-code,software,11698.03,34288.0,United States,1,0,0,81.0,2016.0,2016Q4,2017.0,2017Q1
OGENAT0L,Won,Won,2016-12-13,2017-03-27,552.0,Zane Levy,Summer Sewald,West,GTX Basic,GTX,550,Singletechno,retail,2214.94,5374.0,United States,1,0,0,104.0,2016.0,2016Q4,2017.0,2017Q1
F57JWIDF,Won,Won,2016-12-14,2017-03-02,970.0,Gladys Colclough,Melvin Marxen,Central,GTX Plus Basic,GTX,1096,Konmatfix,marketing,375.43,1190.0,United States,1,0,0,78.0,2016.0,2016Q4,2017.0,2017Q1
ERFRHR3Z,Engaging,Open,2016-12-14,,,Hayden Neloms,Celia Rouche,West,MG Advanced,MG,3393,,,,,,0,0,1,,2016.0,2016Q4,,
J53D8EOL,Engaging,Open,2016-12-14,,,Kary Hendrixson,Summer Sewald,West,GTX Plus Basic,GTX,1096,Hottechi,technology,8170.38,16499.0,Korea,0,0,1,,2016.0,2016Q4,,
LF8JZ3Q5,Won,Won,2016-12-14,2017-03-13,1046.0,Kary Hendrixson,Summer Sewald,West,GTX Plus Basic,GTX,1096,Hatfan,services,792.46,1299.0,United States,1,0,0,89.0,2016.0,2016Q4,2017.0,2017Q1
MRGBSMQ5,Won,Won,2016-12-14,2017-03-14,988.0,Kary Hendrixson,Summer Sewald,West,GTX Plus Basic,GTX,1096,Sunnamplex,marketing,894.37,1593.0,Poland,1,0,0,90.0,2016.0,2016Q4,2017.0,2017Q1
CBAV8ZJL,Won,Won,2016-12-14,2017-03-22,547.0,Lajuana Vencill,Dustin Brinkmann,Central,GTX Basic,GTX,550,Codehow,software,2714.9,2641.0,United States,1,0,0,98.0,2016.0,2016Q4,2017.0,2017Q1
J32XDDAW,Engaging,Open,2016-12-14,,,Markita Hansen,Celia Rouche,West,GTX Basic,GTX,550,,,,,,0,0,1,,2016.0,2016Q4,,
NN4DWBVN,Lost,Lost,2016-12-14,2017-03-04,0.0,Maureen Marcano,Summer Sewald,West,GTX Pro,GTX,4821,Singletechno,retail,2214.94,5374.0,United States,0,1,0,80.0,2016.0,2016Q4,2017.0,2017Q1
6JXHEZYK,Won,Won,2016-12-14,2017-03-31,54.0,Versie Hillebrand,Dustin Brinkmann,Central,MG Special,MG,55,Isdom,medical,3178.24,4540.0,United States,1,0,0,107.0,2016.0,2016Q4,2017.0,2017Q1
WDHNR2EI,Won,Won,2016-12-14,2017-03-20,57.0,Violet Mclelland,Cara Losch,East,MG Special,MG,55,Silis,medical,2818.38,6290.0,United States,1,0,0,96.0,2016.0,2016Q4,2017.0,2017Q1
4K750D6F,Won,Won,2016-12-14,2017-03-18,55.0,Violet Mclelland,Cara Losch,East,MG Special,MG,55,Yearin,retail,2261.05,3851.0,United States,1,0,0,94.0,2016.0,2016Q4,2017.0,2017Q1
94GI0ZJ7,Won,Won,2016-12-15,2017-03-15,5765.0,Anna Snelling,Dustin Brinkmann,Central,GTX Plus Pro,GTX,5482,Stanredtax,finance,1698.2,3798.0,United States,1,0,0,90.0,2016.0,2016Q4,2017.0,2017Q1
TODG6DEK,Won,Won,2016-12-15,2017-03-16,639.0,Daniell Hammack,Rocco Neubert,East,GTX Basic,GTX,550,Bioplex,medical,326.82,1016.0,United States,1,0,0,91.0,2016.0,2016Q4,2017.0,2017Q1
G0ECB8FS,Won,Won,2016-12-15,2017-03-15,5100.0,Kary Hendrixson,Summer Sewald,West,GTX Pro,GTX,4821,Labdrill,medical,2741.37,9226.0,United States,1,0,0,90.0,2016.0,2016Q4,2017.0,2017Q1
1ZDDZD8B,Engaging,Open,2016-12-15,,,Markita Hansen,Celia Rouche,West,MG Special,MG,55,,,,,,0,0,1,,2016.0,2016Q4,,
96MZYUY0,Won,Won,2016-12-15,2017-03-07,4906.0,Vicki Laflamme,Celia Rouche,West,GTX Pro,GTX,4821,Fasehatice,retail,4968.91,7523.0,United States,1,0,0,82.0,2016.0,2016Q4,2017.0,2017Q1
EZVKSQ9C,Engaging,Open,2016-12-16,,,Boris Faz,Rocco Neubert,East,GTX Plus Pro,GTX,5482,Genco Pura Olive Oil Company,retail,894.33,1635.0,Italy,0,0,1,,2016.0,2016Q4,,
RJYG004O,Engaging,Open,2016-12-16,,,Daniell Hammack,Rocco Neubert,East,GTX Basic,GTX,550,Domzoom,entertainment,217.87,551.0,United States,0,0,1,,2016.0,2016Q4,,
JZOKHHWN,Won,Won,2016-12-16,2017-03-07,1037.0,Donn Cantrell,Rocco Neubert,East,GTX Plus Basic,GTX,1096,Opentech,finance,355.23,853.0,United States,1,0,0,81.0,2016.0,2016Q4,2017.0,2017Q1
EH6I67I0,Won,Won,2016-12-16,2017-03-15,537.0,James Ascencio,Summer Sewald,West,GTX Basic,GTX,550,Plexzap,retail,2437.85,4874.0,United States,1,0,0,89.0,2016.0,2016Q4,2017.0,2017Q1
